chr20	87249	87359
chr20	87709	87767
chr20	96004	97094
chr20	142368	142686
chr20	145414	145751
chr20	157469	157593
chr20	158773	159163
chr20	187852	188118
chr20	189574	189681
chr20	227257	227346
chr20	229277	229886
chr20	257735	257836
chr20	259076	261096
chr20	267185	268857
chr20	270862	271267
chr20	275967	276086
chr20	276792	276879
chr20	277043	277145
chr20	277225	277383
chr20	278329	278429
chr20	279171	279330
chr20	283962	284081
chr20	289558	289676
chr20	290258	290429
chr20	290586	290778
chr20	296967	300321
chr20	320312	320781
chr20	322377	322565
chr20	325141	325234
chr20	325594	330224
chr20	346781	347142
chr20	347433	347512
chr20	348099	348224
chr20	348299	348392
chr20	349248	349363
chr20	349632	349832
chr20	353209	354868
chr20	355325	355349
chr20	359258	359660
chr20	362834	362913
chr20	375444	375570
chr20	380616	381169
chr20	381245	381500
chr20	382432	382626
chr20	385452	385733
chr20	388010	388301
chr20	391286	391579
chr20	396197	397559
chr20	407497	407671
chr20	408049	408779
chr20	409829	410025
chr20	410411	410764
chr20	417219	417342
chr20	417525	417619
chr20	417731	417930
chr20	419346	419468
chr20	419557	419731
chr20	420870	421031
chr20	421941	422238
chr20	427312	427492
chr20	428490	429094
chr20	430349	430966
chr20	435479	438841
chr20	439107	439295
chr20	440247	442043
chr20	445049	445130
chr20	447888	448074
chr20	450662	450762
chr20	462335	462553
chr20	473590	473950
chr20	478455	478760
chr20	481096	484076
chr20	486375	486462
chr20	487426	487575
chr20	488677	488778
chr20	489779	489881
chr20	492253	492364
chr20	495718	495802
chr20	497720	497780
chr20	499254	499305
chr20	499524	499630
chr20	499725	499934
chr20	504783	505229
chr20	508450	508660
chr20	510167	510338
chr20	527932	528049
chr20	540827	541075
chr20	543671	543821
chr20	603796	604665
chr20	609712	610398
chr20	646614	648917
chr20	652975	653370
chr20	654230	654320
chr20	661595	664461
chr20	675468	676179
chr20	760079	761824
chr20	763497	764003
chr20	765207	765825
chr20	765949	766334
chr20	768296	768584
chr20	775954	776015
chr20	833714	833951
chr20	836067	836114
chr20	839446	839977
chr20	841274	841316
chr20	844707	846279
chr20	856748	857463
chr20	869898	873120
chr20	874283	874414
chr20	878160	878327
chr20	879746	879848
chr20	881170	881286
chr20	885077	885325
chr20	888317	888439
chr20	890212	890368
chr20	915905	916317
chr20	958451	960466
chr20	963934	964120
chr20	967173	967314
chr20	967949	968138
chr20	1002085	1002264
chr20	1113262	1113409
chr20	1117846	1117988
chr20	1118383	1118450
chr20	1118597	1118902
chr20	1125497	1125650
chr20	1127425	1127508
chr20	1134839	1135306
chr20	1160583	1161697
chr20	1163129	1163183
chr20	1164317	1164476
chr20	1165028	1168378
chr20	1175872	1175958
chr20	1179860	1179952
chr20	1180560	1181587
chr20	1183770	1184675
chr20	1185137	1185415
chr20	1186091	1186495
chr20	1189171	1189415
chr20	1203453	1203651
chr20	1206868	1208274
chr20	1226055	1226398
chr20	1228421	1228597
chr20	1229879	1230009
chr20	1230476	1230912
chr20	1231525	1231619
chr20	1234084	1234191
chr20	1238043	1238214
chr20	1239311	1239407
chr20	1240320	1240434
chr20	1242618	1242845
chr20	1243096	1243196
chr20	1244045	1244170
chr20	1246209	1246305
chr20	1248625	1248703
chr20	1254268	1254501
chr20	1266315	1266397
chr20	1266653	1266760
chr20	1294950	1294978
chr20	1295773	1296421
chr20	1297144	1297252
chr20	1300561	1300711
chr20	1304877	1309328
chr20	1309908	1310495
chr20	1310799	1311081
chr20	1312336	1312508
chr20	1312586	1313639
chr20	1317570	1318418
chr20	1319507	1319659
chr20	1320362	1320435
chr20	1320709	1324367
chr20	1325404	1325782
chr20	1325829	1325869
chr20	1329084	1329239
chr20	1345168	1345898
chr20	1359698	1359820
chr20	1361056	1361912
chr20	1362396	1362585
chr20	1368977	1370072
chr20	1371021	1371147
chr20	1371721	1372240
chr20	1373077	1373178
chr20	1374483	1374698
chr20	1375292	1375603
chr20	1376797	1378734
chr20	1391602	1391721
chr20	1392833	1393172
chr20	1442161	1443911
chr20	1445665	1446149
chr20	1452492	1452630
chr20	1453030	1453140
chr20	1454212	1454305
chr20	1454966	1455132
chr20	1455713	1457090
chr20	1457954	1458274
chr20	1463334	1463441
chr20	1463905	1464426
chr20	1466719	1467692
chr20	1470740	1471132
chr20	1472667	1473012
chr20	1473117	1473260
chr20	1473791	1473870
chr20	1474590	1476336
chr20	1476804	1477403
chr20	1478265	1478607
chr20	1479133	1480065
chr20	1480293	1480436
chr20	1491274	1491587
chr20	1516758	1517045
chr20	1521562	1521877
chr20	1529055	1529159
chr20	1533478	1533794
chr20	1534250	1534441
chr20	1537154	1537313
chr20	1540143	1540335
chr20	1551690	1552049
chr20	1553946	1554310
chr20	1557563	1558843
chr20	1563520	1565497
chr20	1566152	1566267
chr20	1570516	1571137
chr20	1571719	1572037
chr20	1578149	1578196
chr20	1578337	1578694
chr20	1588559	1588747
chr20	1591391	1591848
chr20	1597339	1598282
chr20	1598821	1598936
chr20	1603094	1603207
chr20	1603809	1604142
chr20	1604741	1605059
chr20	1605848	1605944
chr20	1611356	1611713
chr20	1619868	1620061
chr20	1629151	1629636
chr20	1630221	1630306
chr20	1630413	1630643
chr20	1630694	1630836
chr20	1633507	1633720
chr20	1635266	1635599
chr20	1636187	1636505
chr20	1637205	1637350
chr20	1637617	1637742
chr20	1638409	1638454
chr20	1646035	1648472
chr20	1649051	1649408
chr20	1651223	1651377
chr20	1657641	1657779
chr20	1665282	1665394
chr20	1666359	1666640
chr20	1669914	1670241
chr20	1670880	1671197
chr20	1676661	1676907
chr20	1697391	1697779
chr20	1708128	1708200
chr20	1722044	1722537
chr20	1756755	1758940
chr20	1767956	1768066
chr20	1769114	1769441
chr20	1773233	1773542
chr20	1774510	1774665
chr20	1778519	1778848
chr20	1779661	1779995
chr20	1804015	1804092
chr20	1810553	1810674
chr20	1811114	1811224
chr20	1817568	1817606
chr20	1888127	1888309
chr20	1889526	1889603
chr20	1890074	1890747
chr20	1890783	1891202
chr20	1894118	1894517
chr20	1894782	1894796
chr20	1895295	1895526
chr20	1915098	1915455
chr20	1921394	1921712
chr20	1922312	1922645
chr20	1924763	1924877
chr20	1927874	1927899
chr20	1934714	1934766
chr20	1937319	1940592
chr20	1947245	1947651
chr20	1951478	1951548
chr20	1965603	1966343
chr20	1978756	1980958
chr20	1982955	1983103
chr20	1992583	1992643
chr20	1993686	1993748
chr20	1993910	1994285
chr20	2006931	2007517
chr20	2075554	2075822
chr20	2101610	2102175
chr20	2102767	2103365
chr20	2116665	2117415
chr20	2143783	2148555
chr20	2173303	2173410
chr20	2176775	2177038
chr20	2207216	2207519
chr20	2212908	2213151
chr20	2296000	2296070
chr20	2309656	2309830
chr20	2310177	2310417
chr20	2311010	2311129
chr20	2312897	2313026
chr20	2317067	2317245
chr20	2317349	2317485
chr20	2325848	2326003
chr20	2328119	2328365
chr20	2332001	2332310
chr20	2335115	2335273
chr20	2339853	2339987
chr20	2340433	2341078
chr20	2380907	2380975
chr20	2394451	2394625
chr20	2395193	2395436
chr20	2396505	2396624
chr20	2397917	2398046
chr20	2399560	2399738
chr20	2400305	2400444
chr20	2403396	2403500
chr20	2403580	2403823
chr20	2417231	2417573
chr20	2430445	2430600
chr20	2430893	2431027
chr20	2432489	2432753
chr20	2453009	2453117
chr20	2461633	2461939
chr20	2462635	2462761
chr20	2463088	2463227
chr20	2463746	2463899
chr20	2465707	2465819
chr20	2467191	2467315
chr20	2467606	2467758
chr20	2470687	2470853
chr20	2481816	2484656
chr20	2486640	2486763
chr20	2491840	2492084
chr20	2492698	2493030
chr20	2493518	2493577
chr20	2493777	2494044
chr20	2495414	2495524
chr20	2500655	2500742
chr20	2508799	2509132
chr20	2524454	2524702
chr20	2536606	2536655
chr20	2537268	2537316
chr20	2558455	2558774
chr20	2561857	2562010
chr20	2572178	2572269
chr20	2579145	2579227
chr20	2579949	2580056
chr20	2592309	2592408
chr20	2594824	2594967
chr20	2597150	2597298
chr20	2602112	2602301
chr20	2610418	2610598
chr20	2612190	2612340
chr20	2613193	2614020
chr20	2616136	2616204
chr20	2617071	2618379
chr20	2624270	2624396
chr20	2635925	2636004
chr20	2637473	2637591
chr20	2641133	2641784
chr20	2652144	2652931
chr20	2653000	2653173
chr20	2653278	2653820
chr20	2654175	2654575
chr20	2654748	2654947
chr20	2655066	2658393
