chr20	270866	271267
chr20	275967	276086
chr20	276792	276879
chr20	277043	277145
chr20	277225	277383
chr20	278329	278429
chr20	279171	279330
chr20	283962	284081
chr20	289558	289676
chr20	290258	290429
chr20	297572	300315
chr20	325594	330224
chr20	346781	347142
chr20	347433	347512
chr20	348099	348224
chr20	348299	348392
chr20	349248	349363
chr20	349632	349832
chr20	353209	354865
chr20	380616	381169
chr20	381245	381500
chr20	382432	382626
chr20	385452	385733
chr20	388010	388301
chr20	391286	391579
chr20	396197	397553
chr20	408049	408779
chr20	409829	410025
chr20	410411	410764
chr20	417219	417342
chr20	417525	417619
chr20	417731	417930
chr20	419346	419468
chr20	419557	419731
chr20	420870	421031
chr20	421941	422238
chr20	427312	427492
chr20	428490	429094
chr20	430349	430966
chr20	435483	438841
chr20	439107	439295
chr20	440247	442043
chr20	445049	445130
chr20	447888	448074
chr20	450662	450762
chr20	462335	462553
chr20	473590	473950
chr20	478455	478760
chr20	481096	484076
chr20	486375	486462
chr20	487426	487575
chr20	488677	488778
chr20	489779	489881
chr20	492253	492364
chr20	495718	495802
chr20	497720	497780
chr20	499254	499305
chr20	499524	499630
chr20	499725	499934
chr20	504783	505229
chr20	508450	508660
chr20	510167	510338
chr20	527932	528049
chr20	540827	541075
chr20	543671	543821
chr20	646626	648917
chr20	652975	653200
chr20	833745	833951
chr20	836067	836114
chr20	839446	839977
chr20	841274	841316
chr20	844707	846273
chr20	1118600	1118902
chr20	1125497	1125650
chr20	1127425	1127508
chr20	1134839	1135306
chr20	1160583	1161697
chr20	1163129	1163183
chr20	1164317	1164476
chr20	1165028	1168378
chr20	1266319	1266397
chr20	1266653	1266760
chr20	1294950	1294978
chr20	1295773	1296421
chr20	1297144	1297252
chr20	1300561	1300711
chr20	1304877	1309320
chr20	1325419	1325782
chr20	1325829	1325869
chr20	1329084	1329239
chr20	1345168	1345898
chr20	1359698	1359820
chr20	1361056	1361912
chr20	1368979	1370072
chr20	1371021	1371147
chr20	1371721	1372240
chr20	1373077	1373178
chr20	1374483	1374698
chr20	1375292	1375603
chr20	1376797	1378734
chr20	1391602	1391721
chr20	1392833	1393172
chr20	1442169	1443911
chr20	1445665	1446149
chr20	1452492	1452630
chr20	1453030	1453140
chr20	1454212	1454305
chr20	1454966	1455132
chr20	1455713	1457090
chr20	1457954	1458274
chr20	1463334	1463441
chr20	1463905	1464426
chr20	1466719	1466950
chr20	1894446	1894517
chr20	1894782	1894796
chr20	1895295	1895526
chr20	1915098	1915455
chr20	1921394	1921712
chr20	1922312	1922645
chr20	1924763	1924877
chr20	1927874	1927899
chr20	1934714	1934766
chr20	1937319	1939895
chr20	2102937	2103365
chr20	2116665	2117415
chr20	2143783	2148549
chr20	2461634	2461939
chr20	2462635	2462761
chr20	2463088	2463227
chr20	2463746	2463899
chr20	2465707	2465819
chr20	2467191	2467315
chr20	2467606	2467758
chr20	2470687	2470853
chr20	2481826	2484656
chr20	2486640	2486763
chr20	2491840	2492084
chr20	2492698	2493030
chr20	2493518	2493577
chr20	2493777	2494044
chr20	2495414	2495524
chr20	2500655	2500742
